
Pckt: 9995 - Mean: 0.132286 - Stdev: 0.008020
label,delay
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.129000
3,0.129000
3,0.130000
3,0.130000
3,0.132000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.129000
3,0.129000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
0,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.129000
3,0.130000
3,0.130000
3,0.131000
3,0.129000
3,0.129000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.133000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.129000
3,0.131000
3,0.129000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.129000
3,0.132000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.132000
3,0.129000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.133000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.168000
3,0.131000
3,0.131000
3,0.129000
3,0.130000
3,0.130000
3,0.133000
3,0.130000
3,0.130000
3,0.129000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.133000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.132000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.132000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.132000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.129000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.132000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.129000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.129000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.132000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.129000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.129000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.129000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.131000
3,0.130000
3,0.130000
3,0.133000
3,0.130000
3,0.131000
3,0.131000
3,0.130000
3,0.130000
3,0.129000
3,0.130000
3,0.129000
3,0.130000
3,0.159000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.130000
3,0.133000
3,0.134000
3,0.136000
3,0.144000
3,0.136000
3,0.135000
3,0.137000
3,0.139000
3,0.132000
0,0.131000
0,0.130000
0,0.130000
0,0.133000
0,0.138000
0,0.138000
0,0.131000
3,0.132000
0,0.130000
0,0.130000
0,0.133000
0,0.131000
0,0.129000
0,0.130000
0,0.131000
0,0.130000
0,0.134000
0,0.130000
0,0.130000
3,0.130000
0,0.130000
0,0.130000
0,0.130000
0,0.130000
0,0.129000
0,0.130000
0,0.130000
0,0.130000
0,0.131000
0,0.130000
0,0.130000
0,0.130000
0,0.129000
3,0.130000
0,0.130000
0,0.130000
0,0.130000
0,0.131000
0,0.130000
0,0.130000
0,0.130000
0,0.130000
0,0.131000
0,0.130000
0,0.131000
0,0.132000
0,0.131000
0,0.129000
0,0.130000
0,0.130000
3,0.134000
0,0.134000
0,0.134000
0,0.130000
0,0.131000
0,0.205000
0,0.132000
0,0.132000
0,0.131000
0,0.130000
0,0.132000
3,0.130000
0,0.130000
0,0.144000
0,0.153000
0,0.133000
0,0.167000
0,0.143000
0,0.134000
0,0.132000
0,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.135000
0,0.131000
0,0.131000
0,0.132000
0,0.132000
0,0.153000
0,0.149000
0,0.140000
0,0.140000
0,0.144000
1,0.138000
0,0.168000
0,0.142000
1,0.136000
0,0.137000
0,0.156000
0,0.166000
0,0.132000
0,0.168000
0,0.132000
0,0.131000
0,0.160000
0,0.154000
0,0.134000
3,0.136000
0,0.149000
0,0.132000
3,0.158000
0,0.132000
0,0.215000
0,0.132000
0,0.149000
1,0.130000
0,0.133000
0,0.138000
0,0.136000
0,0.133000
0,0.133000
0,0.140000
0,0.136000
0,0.143000
0,0.135000
0,0.135000
0,0.134000
0,0.136000
0,0.131000
0,0.131000
1,0.130000
0,0.131000
0,0.135000
0,0.133000
0,0.131000
0,0.132000
0,0.167000
0,0.142000
0,0.153000
0,0.128000
1,0.134000
0,0.185000
0,0.137000
0,0.136000
3,0.137000
0,0.142000
0,0.132000
0,0.134000
0,0.132000
0,0.133000
0,0.133000
0,0.134000
0,0.133000
0,0.133000
0,0.131000
0,0.132000
0,0.138000
0,0.143000
0,0.165000
0,0.134000
0,0.132000
0,0.133000
0,0.132000
0,0.132000
0,0.133000
0,0.133000
0,0.132000
0,0.132000
0,0.132000
0,0.135000
0,0.135000
0,0.133000
0,0.132000
0,0.178000
0,0.136000
3,0.148000
0,0.141000
0,0.147000
0,0.156000
1,0.140000
0,0.169000
1,0.144000
0,0.171000
0,0.194000
0,0.167000
0,0.160000
1,0.136000
0,0.138000
0,0.135000
0,0.156000
0,0.147000
3,0.134000
0,0.148000
0,0.136000
0,0.131000
0,0.134000
0,0.133000
3,0.132000
1,0.130000
0,0.133000
0,0.131000
3,0.130000
0,0.131000
0,0.131000
0,0.130000
0,0.130000
0,0.130000
0,0.130000
0,0.157000
0,0.133000
0,0.150000
3,0.174000
0,0.136000
0,0.144000
0,0.132000
0,0.147000
0,0.131000
3,0.130000
3,0.130000
0,0.130000
0,0.133000
0,0.132000
0,0.132000
0,0.130000
0,0.130000
0,0.131000
3,0.130000
0,0.134000
0,0.131000
0,0.131000
0,0.131000
0,0.130000
0,0.130000
0,0.131000
0,0.129000
0,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.130000
0,0.132000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
0,0.130000
3,0.131000
0,0.131000
0,0.130000
0,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.133000
1,0.132000
1,0.132000
3,0.139000
0,0.132000
0,0.131000
0,0.130000
0,0.130000
0,0.130000
0,0.131000
0,0.131000
0,0.130000
0,0.130000
1,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.131000
0,0.133000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.135000
0,0.135000
0,0.134000
3,0.133000
0,0.131000
0,0.137000
0,0.139000
3,0.139000
0,0.131000
0,0.132000
0,0.130000
1,0.131000
3,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
3,0.129000
0,0.130000
1,0.132000
0,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.130000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.136000
0,0.132000
0,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.130000
0,0.132000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
0,0.130000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
3,0.130000
0,0.131000
1,0.135000
0,0.143000
0,0.138000
0,0.132000
0,0.131000
0,0.131000
0,0.131000
0,0.182000
0,0.132000
0,0.131000
0,0.131000
0,0.129000
0,0.130000
1,0.131000
0,0.131000
0,0.130000
0,0.130000
3,0.130000
0,0.130000
0,0.132000
0,0.131000
0,0.130000
0,0.132000
0,0.162000
0,0.133000
0,0.131000
0,0.131000
0,0.145000
0,0.183000
0,0.129000
0,0.134000
0,0.136000
0,0.134000
0,0.132000
0,0.130000
0,0.131000
0,0.133000
0,0.131000
0,0.130000
1,0.131000
0,0.133000
0,0.131000
0,0.130000
0,0.130000
1,0.131000
0,0.133000
3,0.132000
0,0.132000
0,0.130000
0,0.131000
0,0.130000
0,0.132000
0,0.134000
0,0.130000
0,0.130000
0,0.130000
0,0.131000
0,0.130000
1,0.131000
3,0.161000
0,0.136000
0,0.166000
0,0.131000
0,0.131000
0,0.130000
0,0.180000
0,0.130000
0,0.130000
0,0.130000
0,0.129000
1,0.130000
0,0.130000
0,0.131000
0,0.130000
0,0.130000
0,0.131000
0,0.130000
0,0.135000
0,0.133000
0,0.147000
0,0.208000
0,0.140000
0,0.202000
0,0.132000
0,0.157000
0,0.172000
0,0.178000
0,0.195000
0,0.176000
0,0.134000
0,0.132000
1,0.137000
0,0.135000
0,0.135000
1,0.183000
0,0.135000
0,0.133000
0,0.132000
0,0.133000
0,0.135000
0,0.135000
0,0.135000
0,0.138000
3,0.137000
0,0.132000
0,0.133000
0,0.132000
0,0.134000
0,0.132000
0,0.131000
0,0.136000
0,0.135000
0,0.133000
0,0.132000
3,0.132000
1,0.132000
3,0.132000
0,0.135000
0,0.133000
0,0.134000
0,0.134000
0,0.132000
0,0.135000
0,0.178000
0,0.147000
0,0.132000
3,0.130000
0,0.130000
0,0.138000
0,0.150000
1,0.137000
0,0.181000
0,0.166000
1,0.170000
0,0.164000
0,0.131000
3,0.154000
3,0.131000
0,0.131000
0,0.130000
0,0.147000
0,0.137000
0,0.133000
0,0.142000
0,0.133000
0,0.137000
0,0.135000
0,0.133000
0,0.132000
0,0.132000
0,0.130000
0,0.158000
0,0.164000
0,0.134000
0,0.147000
0,0.155000
0,0.130000
0,0.131000
0,0.142000
0,0.132000
0,0.130000
0,0.133000
0,0.133000
0,0.131000
0,0.131000
0,0.132000
0,0.130000
0,0.130000
0,0.131000
0,0.129000
3,0.131000
0,0.132000
3,0.174000
0,0.165000
0,0.166000
0,0.132000
0,0.155000
0,0.156000
0,0.130000
0,0.130000
0,0.131000
0,0.148000
0,0.198000
0,0.142000
0,0.138000
3,0.133000
0,0.171000
1,0.136000
0,0.132000
0,0.133000
0,0.133000
0,0.130000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
0,0.212000
0,0.179000
0,0.129000
0,0.177000
0,0.182000
0,0.138000
0,0.133000
0,0.136000
0,0.145000
0,0.158000
2,0.159000
0,0.137000
0,0.153000
0,0.169000
0,0.169000
0,0.134000
0,0.133000
0,0.134000
0,0.180000
0,0.137000
0,0.136000
3,0.136000
0,0.135000
0,0.133000
0,0.135000
0,0.136000
0,0.138000
0,0.136000
0,0.135000
0,0.135000
0,0.167000
0,0.172000
0,0.175000
0,0.149000
0,0.133000
0,0.133000
0,0.143000
0,0.143000
0,0.138000
0,0.139000
0,0.148000
0,0.167000
0,0.142000
0,0.133000
0,0.137000
0,0.132000
0,0.132000
3,0.132000
0,0.133000
3,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
1,0.131000
0,0.131000
0,0.133000
0,0.131000
0,0.131000
0,0.130000
0,0.131000
0,0.130000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.134000
0,0.131000
0,0.131000
0,0.131000
1,0.131000
3,0.132000
0,0.131000
0,0.133000
3,0.131000
0,0.132000
0,0.133000
3,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.133000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.134000
0,0.131000
0,0.132000
3,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
3,0.130000
0,0.131000
0,0.130000
3,0.132000
3,0.131000
0,0.131000
2,0.130000
0,0.132000
0,0.131000
0,0.131000
1,0.133000
0,0.132000
3,0.131000
3,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
1,0.131000
0,0.131000
1,0.211000
0,0.132000
3,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.130000
0,0.131000
0,0.130000
0,0.130000
0,0.131000
0,0.131000
0,0.133000
0,0.131000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
3,0.131000
0,0.131000
2,0.130000
0,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.133000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.130000
1,0.130000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.130000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.133000
0,0.131000
0,0.131000
3,0.132000
0,0.143000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.131000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
0,0.130000
0,0.130000
3,0.131000
3,0.131000
0,0.131000
1,0.131000
0,0.133000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
1,0.132000
0,0.131000
0,0.132000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.175000
0,0.132000
0,0.132000
0,0.132000
0,0.131000
0,0.132000
0,0.132000
3,0.132000
0,0.131000
2,0.131000
0,0.132000
0,0.132000
0,0.132000
0,0.132000
3,0.131000
0,0.131000
0,0.132000
3,0.131000
0,0.133000
3,0.130000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
0,0.131000
1,0.130000
1,0.131000
1,0.131000
1,0.133000
1,0.191000
1,0.133000
1,0.130000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.136000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.130000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.130000
1,0.130000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.134000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.130000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.175000
1,0.132000
1,0.132000
1,0.130000
1,0.131000
1,0.130000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.130000
1,0.130000
1,0.132000
1,0.132000
1,0.162000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.133000
1,0.130000
1,0.131000
1,0.131000
1,0.130000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.159000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.130000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.130000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.130000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.143000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.134000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.161000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.158000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.134000
1,0.136000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.134000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.130000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.134000
1,0.133000
1,0.133000
1,0.133000
1,0.132000
1,0.133000
1,0.133000
1,0.133000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.133000
1,0.131000
1,0.130000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.130000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.135000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.168000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.132000
1,0.131000
1,0.134000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.131000
1,0.133000
1,0.131000
1,0.171000
1,0.133000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.133000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.160000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.131000
1,0.130000
1,0.131000
1,0.132000
1,0.131000
1,0.131000
1,0.132000
1,0.132000
1,0.133000
1,0.131000
1,0.131000
1,0.133000
1,0.132000
1,0.131000
1,0.131000
1,0.133000
1,0.131000
1,0.131000
1,0.131000
1,0.132000
1,0.131000
1,0.133000
1,0.162000
1,0.133000
1,0.131000
1,0.132000
1,0.132000
1,0.131000
1,0.132000
1,0.132000
1,0.132000
1,0.132000
